2021-05-04 13:26:11.034,0.071764862
2021-05-04 13:26:11.073,0.071565183
2021-05-04 13:26:11.113,0.071389204
2021-05-04 13:26:11.154,0.071212137
2021-05-04 13:26:11.195,0.071072025
2021-05-04 13:26:11.236,0.071018509
2021-05-04 13:26:11.276,0.071018467
2021-05-04 13:26:11.316,0.071013128
2021-05-04 13:26:11.356,0.070937126
2021-05-04 13:26:11.397,0.070875716
2021-05-04 13:26:11.436,0.070921611
2021-05-04 13:26:11.476,0.071141223
2021-05-04 13:26:11.515,0.071413178
2021-05-04 13:26:11.555,0.07161807
2021-05-04 13:26:11.596,0.071655297
2021-05-04 13:26:11.636,0.071579169
2021-05-04 13:26:11.676,0.071458716
2021-05-04 13:26:11.716,0.071356919
2021-05-04 13:26:11.756,0.071349465
2021-05-04 13:26:11.796,0.071446887
2021-05-04 13:26:11.837,0.07151799
2021-05-04 13:26:11.876,0.071454717
2021-05-04 13:26:11.916,0.071372999
2021-05-04 13:26:11.957,0.071366718
2021-05-04 13:26:11.997,0.071346827
2021-05-04 13:26:12.037,0.071298629
2021-05-04 13:26:12.077,0.071232279
2021-05-04 13:26:12.118,0.071120034
2021-05-04 13:26:12.158,0.070973515
2021-05-04 13:26:12.198,0.070841128
2021-05-04 13:26:12.238,0.070729741
2021-05-04 13:26:12.278,0.070666992
2021-05-04 13:26:12.319,0.070668123
2021-05-04 13:26:12.360,0.070646557
2021-05-04 13:26:12.399,0.070611508
2021-05-04 13:26:12.439,0.070591953
2021-05-04 13:26:12.478,0.070586949
2021-05-04 13:26:12.518,0.070583871
2021-05-04 13:26:12.557,0.070572439
2021-05-04 13:26:12.597,0.07057068
2021-05-04 13:26:12.637,0.070602882
2021-05-04 13:26:12.677,0.070649928
2021-05-04 13:26:12.718,0.07067298
2021-05-04 13:26:12.758,0.070636528
2021-05-04 13:26:12.799,0.070622186
2021-05-04 13:26:12.838,0.070678571
2021-05-04 13:26:12.878,0.070776306
2021-05-04 13:26:12.917,0.070922407
2021-05-04 13:26:12.957,0.071049957
2021-05-04 13:26:12.997,0.071045539
2021-05-04 13:26:13.037,0.070968992
2021-05-04 13:26:13.078,0.070989448
2021-05-04 13:26:13.119,0.071027973
2021-05-04 13:26:13.160,0.070984444
2021-05-04 13:26:13.200,0.070886939
2021-05-04 13:26:13.241,0.070808717
2021-05-04 13:26:13.281,0.070894644
2021-05-04 13:26:13.321,0.071140385
2021-05-04 13:26:13.361,0.071370109
2021-05-04 13:26:13.401,0.071412843
2021-05-04 13:26:13.440,0.071324696
2021-05-04 13:26:13.480,0.071315191
2021-05-04 13:26:13.520,0.071398815
2021-05-04 13:26:13.560,0.071407901
2021-05-04 13:26:13.601,0.071238121
2021-05-04 13:26:13.641,0.070969872
2021-05-04 13:26:13.681,0.070729364
2021-05-04 13:26:13.721,0.070599741
2021-05-04 13:26:13.761,0.070640758
2021-05-04 13:26:13.801,0.070847137
2021-05-04 13:26:13.841,0.071113355
2021-05-04 13:26:13.881,0.071294316
2021-05-04 13:26:13.921,0.071394669
2021-05-04 13:26:13.961,0.071442218
2021-05-04 13:26:14.001,0.071505511
2021-05-04 13:26:14.042,0.071611475
2021-05-04 13:26:14.082,0.071732262
2021-05-04 13:26:14.123,0.071835483
2021-05-04 13:26:14.163,0.07188946
2021-05-04 13:26:14.204,0.071860148
2021-05-04 13:26:14.244,0.071800832
2021-05-04 13:26:14.285,0.071726065
2021-05-04 13:26:14.325,0.071640473
2021-05-04 13:26:14.365,0.07154144
2021-05-04 13:26:14.404,0.071399443
2021-05-04 13:26:14.444,0.071209164
2021-05-04 13:26:14.483,0.071101232
2021-05-04 13:26:14.523,0.071122002
2021-05-04 13:26:14.564,0.071215383
2021-05-04 13:26:14.604,0.071292955
2021-05-04 13:26:14.644,0.071354323
2021-05-04 13:26:14.685,0.071436732
2021-05-04 13:26:14.725,0.071548202
2021-05-04 13:26:14.765,0.071759062
2021-05-04 13:26:14.806,0.072102057
2021-05-04 13:26:14.845,0.07255244
2021-05-04 13:26:14.885,0.072985445
2021-05-04 13:26:14.924,0.073252082
2021-05-04 13:26:14.964,0.073257861
2021-05-04 13:26:15.003,0.073034124
2021-05-04 13:26:15.044,0.072645904
2021-05-04 13:26:15.085,0.072178814
2021-05-04 13:26:15.125,0.071752865
2021-05-04 13:26:15.165,0.071517927
2021-05-04 13:26:15.205,0.071438365
2021-05-04 13:26:15.245,0.071411817
2021-05-04 13:26:15.285,0.071396972
2021-05-04 13:26:15.325,0.071331815
2021-05-04 13:26:15.365,0.071244004
2021-05-04 13:26:15.405,0.071193859
2021-05-04 13:26:15.445,0.071194382
2021-05-04 13:26:15.485,0.071153031
2021-05-04 13:26:15.525,0.071021084
2021-05-04 13:26:15.565,0.070923056
2021-05-04 13:26:15.606,0.07094347
2021-05-04 13:26:15.646,0.071156528
2021-05-04 13:26:15.686,0.071441213
2021-05-04 13:26:15.726,0.071573725
2021-05-04 13:26:15.767,0.071513425
2021-05-04 13:26:15.807,0.07131427
2021-05-04 13:26:15.847,0.071151105
2021-05-04 13:26:15.886,0.07111325
2021-05-04 13:26:15.926,0.071070706
2021-05-04 13:26:15.966,0.070953854
2021-05-04 13:26:16.006,0.070953289
2021-05-04 13:26:16.046,0.071160841
2021-05-04 13:26:16.086,0.071388283
2021-05-04 13:26:16.126,0.071493996
2021-05-04 13:26:16.166,0.071496592
2021-05-04 13:26:16.207,0.071470064
2021-05-04 13:26:16.247,0.071484804
2021-05-04 13:26:16.287,0.07157563
2021-05-04 13:26:16.327,0.071613673
2021-05-04 13:26:16.367,0.071637982
2021-05-04 13:26:16.406,0.071626215
2021-05-04 13:26:16.446,0.071543177
2021-05-04 13:26:16.486,0.071484993
2021-05-04 13:26:16.526,0.071475508
2021-05-04 13:26:16.567,0.071482794
2021-05-04 13:26:16.607,0.071459889
2021-05-04 13:26:16.648,0.071322728
2021-05-04 13:26:16.688,0.071134858
2021-05-04 13:26:16.729,0.071017169
